,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,nettPrice,project,street,marketSegment,x,y
17470,122,01-05,1,0122,1,2394000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17471,89,06-10,1,0122,1,1756000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17472,89,16-20,1,0122,1,1780000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17473,122,01-05,1,0522,1,2375000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17474,101,21-25,1,0522,1,2090000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17475,124,01-05,1,0522,1,2457000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17476,101,16-20,1,0522,1,2077000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17477,101,21-25,1,0522,1,2083000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17478,122,01-05,1,0522,1,2438000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17479,79,11-15,1,0522,1,1642000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17480,100,06-10,1,0522,1,2017000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17481,89,06-10,1,0222,1,1772000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17482,99,16-20,1,0222,1,1989000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17483,111,11-15,1,0222,1,2199000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17484,49,06-10,1,0222,1,1016000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17485,100,21-25,1,0222,1,2021000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17486,89,21-25,1,0322,1,1833000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17487,99,06-10,1,0322,1,1991000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17488,125,21-25,1,0322,1,2391000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17489,79,06-10,1,0322,1,1637000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17490,49,11-15,1,0322,1,1035000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17491,49,11-15,1,0322,1,1030000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17492,49,16-20,1,0322,1,1041000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17493,49,11-15,1,0322,1,1033000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17494,49,16-20,1,0322,1,1039000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17495,49,21-25,1,0322,1,1047000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17496,49,16-20,1,0322,1,1044000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17497,49,16-20,1,0322,1,1041000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17498,49,11-15,1,0322,1,1035000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17499,49,11-15,1,0322,1,1038000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17500,49,21-25,1,0322,1,1050000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17501,49,21-25,1,0322,1,1051000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17502,49,21-25,1,0322,1,1047000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17503,49,16-20,1,0322,1,1046000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17504,122,21-25,1,0422,1,2454000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17505,122,11-15,1,0422,1,2421000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17506,90,06-10,1,0422,1,1752000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17507,102,01-05,1,0422,1,2034000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17508,102,01-05,1,0422,1,2044000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17509,101,06-10,1,0422,1,2042000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17510,101,21-25,1,0422,1,2086000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17511,101,21-25,1,0622,1,2071000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17512,114,21-25,1,0522,1,2167000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17513,103,21-25,1,0622,1,1899000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17514,101,11-15,1,0522,1,2059000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17515,101,01-05,1,0622,1,2021000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17516,116,21-25,1,0622,1,2193000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17517,101,06-10,1,0622,1,2034000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17518,101,06-10,1,0522,1,2045000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17519,101,01-05,1,0622,1,2027000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17520,101,06-10,1,0622,1,2023000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17521,101,06-10,1,0722,1,2032000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17522,101,11-15,1,0722,1,2036000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17523,101,11-15,1,0722,1,2048000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17524,101,06-10,1,0622,1,2029000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17525,101,01-05,1,0622,1,2024000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17526,49,01-05,1,0222,1,1011000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17527,48,16-20,1,0222,1,1007980,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17528,99,21-25,1,0222,1,2003000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17529,111,06-10,1,0222,1,2170000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17530,79,16-20,1,0222,1,1636000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17531,49,06-10,1,0222,1,1005960,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17532,49,16-20,1,0222,1,1023130,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17533,103,21-25,1,0322,1,1916000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17534,49,11-15,1,0322,1,1039000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17535,49,01-05,1,0322,1,1018000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17536,139,21-25,1,0322,1,2647000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17537,89,01-05,1,0322,1,1774000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17538,101,16-20,1,0522,1,2077000,Apartment,05,Strata,99 yrs lease commencing from 2019,1993920,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17539,101,11-15,1,0522,1,2063000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17540,101,06-10,1,0522,1,2030000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17541,101,16-20,1,0522,1,2072000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17542,115,21-25,1,0522,1,2186000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17543,122,01-05,1,0522,1,2430000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17544,100,06-10,1,0522,1,2014000,Apartment,05,Strata,99 yrs lease commencing from 2019,1953580,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17545,100,06-10,1,0522,1,2004000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17546,111,01-05,1,0322,1,2196000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17547,49,11-15,1,0322,1,1033000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17548,49,11-15,1,0322,1,1032000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17549,49,16-20,1,0322,1,1039000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17550,60,21-25,1,0322,1,1118000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17551,90,11-15,1,0222,1,1762000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17552,90,01-05,1,0222,1,1732000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17553,90,11-15,1,0222,1,1756000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17554,90,16-20,1,0222,1,1788000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17555,90,11-15,1,0222,1,1781000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17556,102,01-05,1,0222,1,2031000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17557,49,11-15,1,0222,1,1029000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17558,49,11-15,1,0222,1,1030000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17559,49,16-20,1,0222,1,1032000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17560,49,21-25,1,0222,1,1041000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17561,49,06-10,1,0222,1,1015000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17562,89,16-20,1,0222,1,1804000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17563,89,06-10,1,0222,1,1782000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17564,99,06-10,1,0222,1,1978000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17565,111,06-10,1,0222,1,2189000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17566,49,21-25,1,0222,1,1040000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17567,90,16-20,1,0222,1,1752000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17568,90,11-15,1,0222,1,1735000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17569,49,21-25,1,0222,1,1015000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17570,101,16-20,1,0522,1,2069000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17571,101,16-20,1,0522,1,2030000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17572,49,06-10,1,0222,1,1017000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17573,49,11-15,1,0222,1,1020000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17574,49,06-10,1,0222,1,1009000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17575,87,11-15,1,0222,1,1730000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17576,101,01-05,1,0622,1,2017000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17577,101,21-25,1,0622,1,1921000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17578,101,01-05,1,0722,1,2013000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17579,101,11-15,1,0722,1,2044000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17580,101,16-20,1,0722,1,2065000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17581,101,01-05,1,0722,1,2010000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17582,101,01-05,1,0722,1,2006000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17583,79,16-20,1,0422,1,1658000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17584,79,06-10,1,0422,1,1634000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17585,61,21-25,1,0422,1,1139000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17586,100,16-20,1,0422,1,2045000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17587,122,01-05,1,0222,1,2341000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17588,122,16-20,1,0222,1,2400000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17589,90,01-05,1,0222,1,1708000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17590,90,16-20,1,0122,1,1696530,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17591,90,16-20,1,0222,1,1747000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17592,90,01-05,1,0222,1,1711000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17593,90,01-05,1,0222,1,1732000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17594,90,06-10,1,0222,1,1752000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17595,90,11-15,1,0222,1,1768000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17596,90,16-20,1,0222,1,1777000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17597,90,06-10,1,0222,1,1749000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17598,90,16-20,1,0222,1,1782000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
17599,90,06-10,1,0222,1,1744000,Apartment,05,Strata,99 yrs lease commencing from 2019,,NORMANTON PARK,NORMANTON PARK,RCR,23533.189352884,29876.2396721336
