area,floor_range,price,district,market_segment,year,month,year_after_lease_com
93.0,01-05,950000.0,18,OCR,2022,10,10
93.0,01-05,1037000.0,18,OCR,2023,6,11
85.0,01-05,1080000.0,18,OCR,2023,7,11
161.0,11-15,1900000.0,18,OCR,2023,5,11
115.0,01-05,1360000.0,18,OCR,2023,7,11
106.0,06-10,1280000.0,18,OCR,2023,8,11
73.0,11-15,930000.0,18,OCR,2023,10,11
87.0,01-05,1111111.0,18,OCR,2023,9,11
106.0,06-10,1350000.0,18,OCR,2023,9,11
89.0,06-10,1150000.0,18,OCR,2023,12,11
125.0,01-05,1670000.0,19,OCR,2023,12,11
106.0,16-20,1090000.0,19,OCR,2020,3,8
102.0,11-15,1085000.0,19,OCR,2021,2,9
102.0,11-15,1060000.0,19,OCR,2020,11,8
102.0,11-15,1045000.0,19,OCR,2021,2,9
102.0,01-05,1072500.0,19,OCR,2021,2,9
86.0,06-10,933000.0,19,OCR,2021,2,9
102.0,11-15,1068000.0,19,OCR,2021,2,9
102.0,01-05,1010000.0,19,OCR,2021,2,9
86.0,16-20,862888.0,19,OCR,2021,2,9
102.0,01-05,1068888.0,19,OCR,2021,2,9
102.0,01-05,1060000.0,19,OCR,2021,2,9
139.0,06-10,1500000.0,19,OCR,2021,2,9
106.0,11-15,1200000.0,19,OCR,2021,2,9
102.0,16-20,1118000.0,19,OCR,2021,2,9
106.0,06-10,1200000.0,19,OCR,2021,2,9
130.0,01-05,1300999.0,19,OCR,2021,1,9
86.0,01-05,835000.0,19,OCR,2020,12,8
86.0,06-10,900000.0,19,OCR,2021,2,9
125.0,16-20,1345000.0,19,OCR,2021,2,9
106.0,01-05,1075000.0,19,OCR,2021,2,9
100.0,11-15,1180888.0,19,OCR,2021,11,9
182.0,16-20,1480000.0,19,OCR,2021,3,9
102.0,01-05,1100000.0,19,OCR,2021,3,9
102.0,16-20,1150000.0,19,OCR,2021,5,9
106.0,11-15,1230000.0,19,OCR,2021,9,9
248.0,16-20,2050000.0,19,OCR,2021,10,9
117.0,01-05,1268000.0,19,OCR,2021,1,9
102.0,11-15,1128000.0,19,OCR,2021,3,9
106.0,11-15,1220000.0,19,OCR,2021,4,9
102.0,01-05,1055000.0,19,OCR,2021,5,9
102.0,06-10,1098000.0,19,OCR,2021,2,9
102.0,01-05,1020000.0,19,OCR,2021,4,9
70.0,11-15,860000.0,19,OCR,2021,4,9
70.0,16-20,800000.0,19,OCR,2021,4,9
117.0,01-05,1312111.0,19,OCR,2021,4,9
100.0,11-15,1120000.0,19,OCR,2021,3,9
102.0,06-10,1036000.0,19,OCR,2021,5,9
208.0,16-20,1800000.0,19,OCR,2021,7,9
106.0,06-10,1150000.0,19,OCR,2021,2,9
191.0,16-20,1610000.0,19,OCR,2021,3,9
102.0,11-15,1108000.0,19,OCR,2021,4,9
102.0,06-10,1071500.0,19,OCR,2021,5,9
100.0,11-15,1113888.0,19,OCR,2021,5,9
70.0,11-15,862888.0,19,OCR,2021,5,9
130.0,01-05,1200000.0,19,OCR,2021,5,9
102.0,06-10,1065000.0,19,OCR,2021,5,9
102.0,01-05,1170000.0,19,OCR,2021,11,9
106.0,06-10,1188000.0,19,OCR,2021,12,9
206.0,16-20,1730000.0,19,OCR,2021,3,9
125.0,06-10,1350000.0,19,OCR,2021,4,9
102.0,06-10,1045000.0,19,OCR,2021,2,9
102.0,16-20,1100000.0,19,OCR,2021,4,9
106.0,06-10,1160000.0,19,OCR,2021,7,9
70.0,11-15,860000.0,19,OCR,2021,6,9
86.0,16-20,960000.0,19,OCR,2021,7,9
106.0,01-05,1135000.0,19,OCR,2021,9,9
117.0,06-10,1300000.0,19,OCR,2021,3,9
100.0,11-15,1038888.0,19,OCR,2021,2,9
86.0,01-05,900000.0,19,OCR,2021,4,9
102.0,01-05,1100000.0,19,OCR,2021,12,9
106.0,01-05,1190000.0,19,OCR,2022,1,10
102.0,01-05,1023000.0,19,OCR,2021,2,9
125.0,06-10,1385000.0,19,OCR,2021,3,9
87.0,01-05,855000.0,19,OCR,2021,4,9
100.0,06-10,1155000.0,19,OCR,2021,11,9
117.0,06-10,1367500.0,19,OCR,2022,1,10
102.0,01-05,1038888.0,19,OCR,2021,5,9
106.0,06-10,1110000.0,19,OCR,2021,8,9
102.0,11-15,1190888.0,19,OCR,2021,11,9
106.0,06-10,1210000.0,19,OCR,2021,9,9
106.0,01-05,1230000.0,19,OCR,2021,10,9
102.0,06-10,1065000.0,19,OCR,2021,4,9
102.0,11-15,1100000.0,19,OCR,2021,3,9
102.0,11-15,1185000.0,19,OCR,2021,11,9
102.0,16-20,1100000.0,19,OCR,2021,3,9
102.0,01-05,1060000.0,19,OCR,2021,4,9
130.0,01-05,1250000.0,19,OCR,2021,5,9
125.0,11-15,1400000.0,19,OCR,2021,6,9
139.0,11-15,1650800.0,19,OCR,2021,10,9
106.0,11-15,1158000.0,19,OCR,2021,5,9
125.0,06-10,1392000.0,19,OCR,2021,5,9
102.0,16-20,1100000.0,19,OCR,2021,7,9
106.0,06-10,1200000.0,19,OCR,2021,7,9
100.0,06-10,1050000.0,19,OCR,2021,5,9
131.0,06-10,1476999.0,19,OCR,2021,7,9
102.0,06-10,1150000.0,19,OCR,2021,9,9
86.0,01-05,928000.0,19,OCR,2021,7,9
102.0,06-10,1113800.0,19,OCR,2021,6,9
102.0,06-10,1118000.0,19,OCR,2021,12,9
102.0,11-15,1060000.0,19,OCR,2021,4,9
125.0,01-05,1350000.0,19,OCR,2021,4,9
102.0,01-05,1150000.0,19,OCR,2021,11,9
125.0,01-05,1388000.0,19,OCR,2021,5,9
102.0,06-10,1058000.0,19,OCR,2021,5,9
102.0,01-05,1070000.0,19,OCR,2021,5,9
106.0,11-15,1230000.0,19,OCR,2021,9,9
102.0,06-10,1080000.0,19,OCR,2021,3,9
105.0,01-05,1055000.0,19,OCR,2021,4,9
102.0,01-05,1000000.0,19,OCR,2021,5,9
106.0,06-10,1200000.0,19,OCR,2021,5,9
129.0,01-05,1398000.0,19,OCR,2021,12,9
156.0,01-05,1684000.0,19,OCR,2022,2,10
171.0,01-05,1750000.0,19,OCR,2021,12,9
102.0,01-05,1050000.0,19,OCR,2021,5,9
117.0,11-15,1360000.0,19,OCR,2021,7,9
102.0,11-15,1270000.0,19,OCR,2022,6,10
106.0,11-15,1268000.0,19,OCR,2022,3,10
106.0,01-05,1380000.0,19,OCR,2022,4,10
70.0,01-05,860000.0,19,OCR,2022,5,10
117.0,06-10,1438000.0,19,OCR,2022,3,10
117.0,11-15,1402888.0,19,OCR,2022,1,10
106.0,11-15,1310000.0,19,OCR,2022,1,10
102.0,06-10,1180000.0,19,OCR,2022,1,10
106.0,11-15,1370000.0,19,OCR,2022,6,10
102.0,06-10,1212000.0,19,OCR,2022,4,10
70.0,06-10,905000.0,19,OCR,2022,6,10
100.0,06-10,1250000.0,19,OCR,2022,7,10
117.0,01-05,1420000.0,19,OCR,2022,3,10
70.0,01-05,828000.0,19,OCR,2021,12,9
131.0,01-05,1530000.0,19,OCR,2022,5,10
131.0,06-10,1500000.0,19,OCR,2022,5,10
106.0,11-15,1413888.0,19,OCR,2022,8,10
102.0,11-15,1280000.0,19,OCR,2022,7,10
139.0,11-15,1760000.0,19,OCR,2022,8,10
106.0,06-10,1418888.0,19,OCR,2023,1,11
125.0,01-05,1668000.0,19,OCR,2022,11,10
106.0,06-10,1400000.0,19,OCR,2022,11,10
86.0,11-15,1125000.0,19,OCR,2022,10,10
102.0,11-15,1368000.0,19,OCR,2023,3,11
125.0,11-15,1638000.0,19,OCR,2023,3,11
125.0,11-15,1698000.0,19,OCR,2023,3,11
125.0,01-05,1590000.0,19,OCR,2023,2,11
145.0,01-05,1750000.0,19,OCR,2022,8,10
106.0,06-10,1420000.0,19,OCR,2023,4,11
102.0,11-15,1400000.0,19,OCR,2022,12,10
106.0,01-05,1395000.0,19,OCR,2022,9,10
106.0,11-15,1410000.0,19,OCR,2022,11,10
102.0,06-10,1380000.0,19,OCR,2022,11,10
102.0,06-10,1440000.0,19,OCR,2023,6,11
106.0,11-15,1500000.0,19,OCR,2023,5,11
133.0,01-05,1660000.0,19,OCR,2023,7,11
125.0,11-15,1700000.0,19,OCR,2023,4,11
102.0,01-05,1320000.0,19,OCR,2023,7,11
117.0,11-15,1781888.0,19,OCR,2023,12,11
106.0,16-20,1600000.0,19,OCR,2023,12,11
70.0,06-10,999000.0,19,OCR,2023,10,11
102.0,01-05,1362000.0,19,OCR,2023,11,11
102.0,06-10,1406000.0,19,OCR,2023,10,11
157.0,16-20,1820000.0,19,OCR,2023,7,11
131.0,11-15,1880000.0,19,OCR,2023,8,11
131.0,06-10,1900000.0,19,OCR,2023,8,11
100.0,01-05,1478000.0,19,OCR,2023,9,8
89.0,01-05,1358000.0,19,OCR,2023,10,8
100.0,01-05,1458000.0,19,OCR,2023,9,8
100.0,01-05,1400000.0,19,OCR,2023,10,8
89.0,06-10,1350000.0,19,OCR,2023,10,8
100.0,01-05,1480000.0,19,OCR,2023,11,8
100.0,11-15,1230000.0,19,OCR,2022,1,7
107.0,01-05,1238880.0,19,OCR,2021,12,6
107.0,11-15,1330000.0,19,OCR,2022,7,7
89.0,01-05,1015000.0,19,OCR,2022,9,7
116.0,01-05,1715000.0,19,OCR,2023,12,8
89.0,06-10,1333000.0,19,OCR,2023,11,8
89.0,06-10,1356000.0,19,OCR,2023,11,8
107.0,06-10,1620000.0,19,OCR,2023,11,8
100.0,06-10,1500000.0,19,OCR,2023,11,8
100.0,06-10,1480000.0,19,OCR,2023,11,8
125.0,11-15,1920000.0,19,OCR,2023,11,8
107.0,11-15,1688000.0,19,OCR,2023,12,8
125.0,11-15,1918000.0,19,OCR,2023,11,8
89.0,06-10,1338000.0,19,OCR,2023,11,8
100.0,11-15,1488000.0,19,OCR,2023,12,8
89.0,11-15,1385000.0,19,OCR,2023,11,8
89.0,01-05,1400000.0,19,OCR,2023,12,8
100.0,06-10,1470000.0,19,OCR,2023,10,8
125.0,01-05,1860000.0,19,OCR,2023,9,8
100.0,06-10,1420000.0,19,OCR,2023,12,8
107.0,06-10,1645000.0,19,OCR,2023,12,8
100.0,11-15,1490000.0,19,OCR,2023,12,8
89.0,01-05,1355000.0,19,OCR,2023,10,8
100.0,06-10,1500000.0,19,OCR,2023,10,8
89.0,06-10,1360000.0,19,OCR,2023,10,8
100.0,01-05,1410000.0,19,OCR,2023,10,8
100.0,11-15,1515000.0,19,OCR,2023,10,8
107.0,06-10,1600000.0,19,OCR,2023,10,8
100.0,11-15,1520000.0,19,OCR,2023,10,8
100.0,11-15,1530000.0,19,OCR,2023,10,8
100.0,06-10,1500000.0,19,OCR,2023,11,8
107.0,06-10,1608000.0,19,OCR,2023,11,8
107.0,11-15,1600000.0,19,OCR,2023,9,8
125.0,06-10,1810000.0,19,OCR,2023,9,8
100.0,06-10,1520000.0,19,OCR,2023,9,8
100.0,01-05,1495000.0,19,OCR,2023,9,8
89.0,11-15,1316000.0,19,OCR,2023,9,8
100.0,06-10,1530000.0,19,OCR,2023,12,8
107.0,06-10,1639800.0,19,OCR,2023,11,8
100.0,11-15,1560000.0,19,OCR,2023,11,8
89.0,11-15,1368000.0,19,OCR,2023,11,8
89.0,06-10,1330000.0,19,OCR,2023,9,8
100.0,06-10,1508888.0,19,OCR,2023,9,8
89.0,11-15,1368000.0,19,OCR,2023,10,8
100.0,01-05,1380000.0,19,OCR,2023,12,8
89.0,11-15,1380000.0,19,OCR,2023,12,8
100.0,06-10,1438000.0,19,OCR,2023,12,8
100.0,11-15,1490000.0,19,OCR,2023,12,8
89.0,11-15,1330000.0,19,OCR,2023,10,8
100.0,11-15,1470000.0,19,OCR,2023,9,8
125.0,06-10,1840000.0,19,OCR,2023,9,8
100.0,11-15,1472000.0,19,OCR,2023,9,8
107.0,11-15,1650000.0,19,OCR,2023,9,8
100.0,06-10,1500000.0,19,OCR,2023,10,8
100.0,11-15,1480000.0,19,OCR,2023,10,8
89.0,01-05,1270000.0,19,OCR,2023,9,8
107.0,11-15,1630000.0,19,OCR,2023,10,8
85.0,11-15,1220000.0,19,OCR,2023,11,12
104.0,11-15,1520000.0,19,OCR,2023,11,12
104.0,01-05,1460000.0,19,OCR,2023,8,12
103.0,11-15,1050000.0,19,OCR,2020,7,9
85.0,06-10,880000.0,19,OCR,2020,7,9
85.0,06-10,878000.0,19,OCR,2020,6,9
104.0,11-15,1080000.0,19,OCR,2020,6,9
85.0,01-05,880000.0,19,OCR,2020,6,9
115.0,06-10,1230000.0,19,OCR,2020,6,9
85.0,11-15,896800.0,19,OCR,2020,7,9
85.0,06-10,892000.0,19,OCR,2020,7,9
115.0,11-15,1268000.0,19,OCR,2020,6,9
93.0,11-15,985000.0,19,OCR,2020,8,9
183.0,16-20,1490000.0,19,OCR,2020,8,9
103.0,11-15,1068000.0,19,OCR,2020,6,9
85.0,06-10,905000.0,19,OCR,2020,8,9
101.0,01-05,1048888.0,19,OCR,2020,8,9
115.0,06-10,1218000.0,19,OCR,2020,8,9
93.0,11-15,1000000.0,19,OCR,2020,8,9
85.0,11-15,875000.0,19,OCR,2020,1,9
104.0,06-10,1135000.0,19,OCR,2020,6,9
103.0,06-10,1090000.0,19,OCR,2020,6,9
85.0,06-10,915000.0,19,OCR,2020,7,9
115.0,01-05,1170000.0,19,OCR,2020,7,9
101.0,06-10,1078888.0,19,OCR,2020,7,9
93.0,01-05,950000.0,19,OCR,2020,8,9
85.0,11-15,900000.0,19,OCR,2020,8,9
85.0,11-15,913888.0,19,OCR,2020,6,9
104.0,16-20,1130000.0,19,OCR,2020,6,9
85.0,11-15,890000.0,19,OCR,2020,8,9
104.0,11-15,1080000.0,19,OCR,2020,8,9
115.0,11-15,1318000.0,19,OCR,2020,8,9
101.0,06-10,1025000.0,19,OCR,2020,7,9
85.0,06-10,905000.0,19,OCR,2020,7,9
93.0,01-05,880000.0,19,OCR,2020,7,9
115.0,16-20,1260000.0,19,OCR,2020,6,9
93.0,06-10,955000.0,19,OCR,2020,8,9
140.0,01-05,1350000.0,19,OCR,2020,8,9
121.0,16-20,1180000.0,19,OCR,2020,9,9
148.0,16-20,1358000.0,19,OCR,2020,8,9
115.0,11-15,1250000.0,19,OCR,2020,8,9
85.0,06-10,898000.0,19,OCR,2020,8,9
101.0,01-05,1050000.0,19,OCR,2020,8,9
85.0,06-10,920000.0,19,OCR,2020,8,9
101.0,06-10,1070000.0,19,OCR,2020,7,9
101.0,11-15,1058000.0,19,OCR,2020,7,9
101.0,16-20,1095000.0,19,OCR,2020,10,9
115.0,06-10,1250000.0,19,OCR,2020,10,9
85.0,11-15,900000.0,19,OCR,2020,11,9
93.0,01-05,968000.0,19,OCR,2020,8,9
101.0,06-10,1060000.0,19,OCR,2020,9,9
93.0,06-10,930000.0,19,OCR,2020,9,9
101.0,11-15,1010000.0,19,OCR,2020,8,9
104.0,01-05,1130000.0,19,OCR,2020,10,9
85.0,11-15,900000.0,19,OCR,2020,9,9
85.0,01-05,915000.0,19,OCR,2020,8,9
85.0,06-10,875000.0,19,OCR,2020,10,9
130.0,01-05,1300000.0,19,OCR,2020,10,9
85.0,06-10,888000.0,19,OCR,2020,9,9
85.0,06-10,938000.0,19,OCR,2020,9,9
103.0,11-15,1080000.0,19,OCR,2020,8,9
85.0,06-10,913888.0,19,OCR,2020,11,9
104.0,11-15,1105000.0,19,OCR,2020,11,9
104.0,06-10,985000.0,19,OCR,2020,10,9
101.0,11-15,1085000.0,19,OCR,2020,9,9
85.0,01-05,888000.0,19,OCR,2020,9,9
107.0,06-10,1065000.0,19,OCR,2020,9,9
85.0,11-15,910000.0,19,OCR,2020,8,9
103.0,16-20,1081888.0,19,OCR,2020,8,9
128.0,11-15,1398000.0,19,OCR,2020,7,9
101.0,11-15,1075000.0,19,OCR,2020,10,9
85.0,01-05,875000.0,19,OCR,2020,9,9
115.0,11-15,1350000.0,19,OCR,2020,9,9
85.0,11-15,915000.0,19,OCR,2020,10,9
103.0,11-15,1105000.0,19,OCR,2020,8,9
101.0,06-10,1058000.0,19,OCR,2020,9,9
93.0,11-15,940000.0,19,OCR,2020,9,9
104.0,06-10,1083000.0,19,OCR,2020,8,9
104.0,06-10,1135000.0,19,OCR,2020,9,9
104.0,06-10,1075000.0,19,OCR,2020,8,9
107.0,01-05,950000.0,19,OCR,2020,10,9
85.0,06-10,880000.0,19,OCR,2020,8,9
